id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4412884904,"The relevance of the problem. In the post-war period, the issue of efficient organization of production and logistics of construction materials, in particular ready-mixed concrete, which is the basis for the restoration of residential and industrial infrastructure, is of particular relevance. Concrete plants face numerous logistical challenges, including order management, on-time delivery, transportation constraints, and volatile demand. In such conditions, the role of digital twins and intelligent decision support systems is growing. Digital twins allow modeling and optimizing production and logistics processes based on real data in near real time. Methodology. The study applies a systematic approach to the design of digital twins of concrete plant production and logistics using modern methods of simulation modeling, machine learning, and artificial intelligence. A modular information technology architecture has been developed, covering the physical IoT layer, data collection and storage layer, modeling and analytics layer, as well as integration with ERP, CRM, WMS, TMS, MES/EAM, and SCADA. Decision trees, random forests, and neural networks are used as machine learning models to analyze the efficiency of ready-mixed concrete logistics in real time. Results. A generalized model of a digital twin of a concrete enterprise is proposed, which allows combining production processes, order management, logistics, and analytics into a single intelligent information system. Machine learning models for analyzing the efficiency of logistics in real time, which take into account the state of the transport fleet, capacity utilization, delivery schedules, order priority, etc., are considered. Novelty. For the first time, a holistic information technology of a digital twin of the production and logistics system of a concrete industry enterprise is proposed, which integrates the technologies of the industrial Internet of Things, simulation multi-agent modeling, and machine learning methods. The integration of ML models with IoT data allows for automatic adjustment of production and logistics scenarios, unlike the existing order management system, IoT platform of concrete mixers, and dispatching system, which allows for an increase in the efficiency of predictive analytics of ready-mixed concrete logistics. Practical significance. The proposed approaches can be implemented in concrete enterprises of various sizes, both as part of the reconstruction of existing plants and in the construction of new mobile concrete plants. They provide increased forecasting accuracy, reduced costs, improved customer service, and reduced environmental impact through logistics optimization.",Mikhailo Buhaievskyi|Yuri Petrenko,https://openalex.org/A5091984607|https://openalex.org/A5036783412,https://orcid.org/0000-0002-9844-3146|https://orcid.org/0000-0002-4596-8870,|,,,True|False,,0,,Machine learning models for analyzing the efficiency of ready-mixed concrete production and logistics,https://doi.org/10.30977/bul.2219-5548.2025.109.0.48,,0.0,,False,en,True,diamond,Bulletin of Kharkov National Automobile and Highway University,https://openalex.org/S4210204894,2219-5548,journal,Industrial Engineering and Technologies,2025-07-04,2025,article
https://openalex.org/W4409175240,,Zhifu Mi|R. Gao X.Q. Wang H. Wang|Canghong Wang,https://openalex.org/A5084869905|https://openalex.org/A5019941149|https://openalex.org/A5035803583,https://orcid.org/0000-0001-8106-0694||https://orcid.org/0000-0002-9067-1646,CN|MM|CN,Shandong University|Shandong Management University|Yangon University of Economics|Xi'an Peihua University,https://openalex.org/I154099455|https://openalex.org/I4210097214|https://openalex.org/I3130081645|https://openalex.org/I4210139547,True|False|False,,0,https://openalex.org/I154099455|https://openalex.org/I4210097214,A Blockchain-Based Smart Contract Framework for Enterprise Intellectual Property Management,https://doi.org/10.1142/s0218126625503311,,0.0,,False,en,False,closed,Journal of Circuits Systems and Computers,https://openalex.org/S167602672,0218-1266,journal,Blockchain Technology Applications and Security,2025-04-05,2025,article
https://openalex.org/W4414559787,"Three families of decision support problems are addressed in different areas of industrial applications.The first deals with planning and scheduling for waste management, aiming to determine an efficient organization under resource constraints. The work focuses on hazardous industrial waste and waste from nuclear dismantling.The second family of problems is the pooling of logistics flows to reduce the impact of transport. The optimization of transhipment and the reduction of distances traveled in vehicle routing are problems that seek an efficient organization in space by exploiting network structures. The work includes the automation of transhipment platforms taking into account their energy consumption, and the efficiency of order picking in traditional platforms with little to no automation. In addition, research is conducted on the uncertainty of demands and travel times in the context of urban freight transport, in the context of the inventory routing problem and with heterogeneous vehicle fleets in terms of energy vectors and capacities.Finally, railway maintenance problems link the two previous domains by determining a time organization under resource constraints, while exploiting a network structure. The objective is to find a time organization under resource constraints by exploiting the network structure. Decision support models are proposed to organize the maintenance of ballast and vegetation around the tracks. These maintenance works, carried out by machines passing on the tracks, must be planned taking into account the availability of the tracks. The problems studied share common characteristics, in particular the multi-criteria aspect of the decision and the management of uncertainty. These aspects are important both in the scheduling of production to generate less hazardous industrial waste and in the planning of railway maintenance, both related to environmental issues. The integration of life cycle analysis makes it possible to determine which scheduling problems make it possible to reduce waste and to size heterogeneous vehicle fleets for urban delivery. The resolution approaches used include linear programming, integer linear programming, optimization-simulation coupling, the development of dedicated matheuristics and metaheuristics.",Anne-Laure Ladier,https://openalex.org/A5019415689,https://orcid.org/0000-0002-4201-4430,FR,Decision & Information Sciences for Production Systems,https://openalex.org/I4210131384,True,,0,https://openalex.org/I4210131384,"Réduire les déchets, mutualiser les flux : planification et ordonnancement pour une écologie industrielle",,,,,False,en,True,green,SPIRE - Sciences Po Institutional REpository,https://openalex.org/S4406922440,,repository,Sustainable Industrial Ecology,2024-11-20,2024,other
https://openalex.org/W1570739201,,Sara|Jean‐Daniel Zucker|Lorenza Saitta,https://openalex.org/A5049697300|https://openalex.org/A5088630634|https://openalex.org/A5006349769,|https://orcid.org/0000-0002-5597-7922|,||,,,True|False|False,,0,,"Abstraction, Reformulation and Approximation: 6th International Symposium, SARA 2005, Airth Castle, Scotland, UK, July 26-29, 2005, Proceedings",,,0.0,,False,en,False,closed,Medical Entomology and Zoology,https://openalex.org/S4210197683,0424-7086,journal,"Logic, Reasoning, and Knowledge",2005-09-01,2005,book
https://openalex.org/W4416965037,"In this work, we consider learning-based applications in routing to solve a Vehicle Routing variant characterized by stochasticity and multiple objectives. Such problems are representative of practical settings where decision-makers have to deal with uncertainty in the operational environment as well as multiple conflicting objectives due to different stakeholders. We specifically consider travel time uncertainty. We also consider two objectives, total travel time and route makespan, that jointly target operational efficiency and labor regulations on shift length, although different objectives could be incorporated. Learning-based methods offer earnest computational advantages as they can repeatedly solve problems with limited interference from the decision-maker. We specifically focus on end-to-end deep learning models that leverage the attention mechanism and multiple solution trajectories. These models have seen several successful applications in routing problems. However, since travel times are not a direct input to these models due to the large dimensions of the travel time matrix, accounting for uncertainty is a challenge, especially in the presence of multiple objectives. In turn, we propose a model that simultaneously addresses stochasticity and multi-objectivity and provide a refined training mechanism for this model through scenario clustering to reduce training time. Our results show that our model is capable of constructing a Pareto Front of good quality within acceptable run times compared to three baselines.",Abdo Abouelrous|Laurens Bliek|Yaoxin Wu|Yingqian Zhang,https://openalex.org/A5081809653|https://openalex.org/A5076977147|https://openalex.org/A5059325642|https://openalex.org/A5077147157,https://orcid.org/0000-0003-3670-5136|https://orcid.org/0000-0002-3853-4708|https://orcid.org/0000-0002-3625-6599|https://orcid.org/0000-0002-5073-0787,|||,,,True|False|False|False,cc-by,0,,End-to-end Deep Reinforcement Learning for Stochastic Multi-objective Optimization in C-VRPTW,https://doi.org/10.48550/arxiv.2512.01518,,,,False,,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,,2025-12-01,2025,preprint
https://openalex.org/W7125941550,"This paper presents a fuzzy multi-objective optimization model for the Green Location-Routing Problem (GLRP) in competitive UAV delivery networks. The model simultaneously optimizes total cost, carbon emissions, and service time while determining facility locations and UAV routes under realistic constraints: capacity, energy, and no-fly zones. To address inherent uncertainties in customer demand and travel times, we develop a fuzzy logic framework that generates robust Pareto-optimal solutions for different confidence levels (α). The resulting fuzzy model is solved using three meta-heuristic algorithms: NSGA-II, MOACO, and MOSA. Numerical results demonstrate that the proposed fuzzy approach yields a more practical and cost-effective design compared to deterministic models, effectively balancing economic and environmental objectives under uncertainty. This study offers logistics managers a robust decision-support tool for sustainable UAV network deployment.",Mehdi Shahegh|Behnam Vahadani|Farhad Eatebari,https://openalex.org/A5124120259|https://openalex.org/A5124101757|https://openalex.org/A5124131625,||,IR|IR|IR,Qazvin Islamic Azad University|Qazvin Islamic Azad University|Qazvin Islamic Azad University,https://openalex.org/I197220011|https://openalex.org/I197220011|https://openalex.org/I197220011,True|False|False,cc-by,0,https://openalex.org/I197220011,A Fuzzy Multi Objective Optimization Model For A Sustainable And Competitive Uav Delivery Network Under Uncertainty,https://doi.org/10.5281/zenodo.18397859,,,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,,repository,UAV Applications and Optimization,2026-01-28,2026,article
https://openalex.org/W7125975544,"This paper presents a fuzzy multi-objective optimization model for the Green Location-Routing Problem (GLRP) in competitive UAV delivery networks. The model simultaneously optimizes total cost, carbon emissions, and service time while determining facility locations and UAV routes under realistic constraints: capacity, energy, and no-fly zones. To address inherent uncertainties in customer demand and travel times, we develop a fuzzy logic framework that generates robust Pareto-optimal solutions for different confidence levels (α). The resulting fuzzy model is solved using three meta-heuristic algorithms: NSGA-II, MOACO, and MOSA. Numerical results demonstrate that the proposed fuzzy approach yields a more practical and cost-effective design compared to deterministic models, effectively balancing economic and environmental objectives under uncertainty. This study offers logistics managers a robust decision-support tool for sustainable UAV network deployment.",Mehdi Shahegh|Behnam Vahadani|Farhad Eatebari,https://openalex.org/A5124120259|https://openalex.org/A5124101757|https://openalex.org/A5124131625,||,IR|IR|IR,Qazvin Islamic Azad University|Qazvin Islamic Azad University|Qazvin Islamic Azad University,https://openalex.org/I197220011|https://openalex.org/I197220011|https://openalex.org/I197220011,True|False|False,cc-by,0,https://openalex.org/I197220011,A Fuzzy Multi Objective Optimization Model For A Sustainable And Competitive Uav Delivery Network Under Uncertainty,https://doi.org/10.5281/zenodo.18397858,,,,False,,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,,repository,UAV Applications and Optimization,2026-01-28,2026,article
https://openalex.org/W7114901500,"The rapid growth of web-based applications has attracted increasing attention from cybercriminals, particularly within the expanding field of the internet of transportation things, which has diverse applications across industries such as healthcare. As internet of transportation things technologies are adopted more widely, significant challenges emerge, particularly regarding data and service security. Hackers are specifically targeting sensitive medical data during the transportation of health emergency services, with internet of transportation things devices utilized for remote patient monitoring, medical equipment tracking, and logistics optimization. This research aims to tackle these security concerns by evaluating the risks associated with maintaining data integrity in healthcare emergency services. The research also utilizes a symmetrical fuzzy decision-making methodology, Fuzzy ANP-TOPSIS, to evaluate diverse security concerns associated with the internet of transportation things, with an emphasis on healthcare applications. The case study of seven alternatives reveals that mediXcel electronic medical records are the most viable solution, whilst the Caresoft system for hospital information is considered the least effective. The findings provide critical insights for improving the security of internet of transportation things applications and assuring their seamless integration into healthcare, especially in emergency services, hence protecting patient data and fostering user confidence.",Waeal J. Obidallah,,https://orcid.org/0000-0002-5086-3950,SA,Imam Mohammad ibn Saud Islamic University,https://openalex.org/I240666556,True,cc-by,0,https://openalex.org/I240666556,A Unified Computational Model for Assessing Security Risks in Internet of Transportation Things-Based Healthcare Applications,https://doi.org/10.3390/electronics14244894,,0.0,,False,en,True,gold,Electronics,https://openalex.org/S4210202905,2079-9292,journal,Organizational and Employee Performance,2025-12-12,2025,article
https://openalex.org/W4385199912,,Leren Qian|Emanuel Melachrinoudis,https://openalex.org/A5111013432|https://openalex.org/A5085925449,|https://orcid.org/0000-0002-1929-0963,MX|MX,Universidad del Noreste|Universidad del Noreste,https://openalex.org/I87182695|https://openalex.org/I87182695,True|False,,0,https://openalex.org/I87182695,An Integrated Neural Combinatorial Tabu Search for School Bus Routing Optimization with Bell Time,https://doi.org/10.2139/ssrn.4519615,,,,False,en,True,green,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,repository,Web Applications and Data Management,2023-01-01,2023,preprint
https://openalex.org/W4415878758,,P. Y. Tri Wedayanti|M. Marlisa|Miftah Hidayat|G. Rahayu|R. Romyanda|G. Surbakti|D. Presetya|F. Lisdiyanti,https://openalex.org/A5120250145|https://openalex.org/A5120250146|https://openalex.org/A5027771938|https://openalex.org/A5120250147|https://openalex.org/A5120250148|https://openalex.org/A5120250149|https://openalex.org/A5120250150|https://openalex.org/A5120250151,||https://orcid.org/0000-0002-0844-5827|||||,ID|ID|ID|ID|ID|ID|ID|ID,Pertamina (Indonesia)|Pertamina (Indonesia)|Pertamina (Indonesia)|Pertamina (Indonesia)|Pertamina (Indonesia)|Pertamina (Indonesia)|Pertamina (Indonesia)|Pertamina (Indonesia),https://openalex.org/I194343955|https://openalex.org/I194343955|https://openalex.org/I194343955|https://openalex.org/I194343955|https://openalex.org/I194343955|https://openalex.org/I194343955|https://openalex.org/I194343955|https://openalex.org/I194343955,True|False|False|False|False|False|False|False,,0,https://openalex.org/I194343955,Integrated Port and Vessel Performance Optimization Through AI/ML Driven Analytics: A Case Study from Oil &amp; Gas Company in Indonesia,https://doi.org/10.2118/229254-ms,,,,False,,False,closed,,,,,,2025-11-03,2025,article
https://openalex.org/W7125373430,"Purpose This study aims to present a two-step optimization procedure aimed at enhancing the efficiency of emergency drinking water distribution via tanker trucks in drought-prone regions, specifically focusing on Brazil’s semiarid northeast. Design/methodology/approach The proposed methodology integrates a mathematical model and a metaheuristic algorithm. Initially, an integer programming model determines optimal locations and allocations for water wells. Subsequently, an adaptive large neighborhood search algorithm, as proposed by Erdoğan et al. (2019), addresses the capacitated vehicle routing problem. The approach is applied to real-world data from the Operação Carro Pipa (OCP) and benchmarked against current practices. Findings Implementation of the procedure resulted in a 49.89% reduction in total annual travel distance compared to current OCP operations. Over a 10-year well lifespan, estimated financial savings were approximately 39% higher than current practices, indicating significant efficiency gains in emergency drinking water distribution logistics. Research limitations/implications This study focuses on Brazil’s semiarid northeast, limiting broader generalization. Hydrogeological uncertainties and simplified routing assumptions may affect results. Future research should test the model in diverse drought-prone contexts and incorporate dynamic factors such as climate change. Expanding applications would help validate and refine the framework, enhancing its robustness and adaptability for humanitarian logistics planning in different regions and conditions. Practical implications The proposed procedure serves as a decision-support tool for policymakers and practitioners, enabling substantial cost reductions and improved service delivery in government-led water distribution programs during droughts. Social implications The approach improves access to safe drinking water in drought-affected communities by reducing costs and travel distances. It allows limited resources to reach more people, mitigating water insecurity and related health risks. Optimized logistics also reduce environmental impacts, strengthening community resilience. These outcomes underscore the role of data-driven planning in promoting equity, efficiency and sustainability in humanitarian operations, especially in vulnerable semiarid regions. Originality/value This research uniquely combines facility location and vehicle routing models into a cohesive framework tailored for humanitarian logistics in drought-affected areas, offering a novel contribution to the field.",Dayanna Rodrigues da Cunha Nunes|Orivalde Soares da Silva Júnior|Renata Albergaria de Melo Bandeira|Augusto César da Cunha Assumpção|Yesus Emmanuel Medeiros Vieira,https://openalex.org/A5092463738|https://openalex.org/A5120251886|https://openalex.org/A5113069527|https://openalex.org/A5101452310|https://openalex.org/A5038782444,https://orcid.org/0000-0002-6507-3396|||https://orcid.org/0009-0003-7923-3404|https://orcid.org/0000-0002-1335-5308,BR|BR|BR|BR|BR,Military Institute of Engineering|Military Institute of Engineering|Military Institute of Engineering|Military Institute of Engineering|Military Institute of Engineering,https://openalex.org/I41870|https://openalex.org/I41870|https://openalex.org/I41870|https://openalex.org/I41870|https://openalex.org/I41870,True|False|False|False|False,cc-by,0,https://openalex.org/I41870,Optimizing humanitarian water logistics: facility location and routing in drought-affected Brazilian semiarid northeast,https://doi.org/10.1108/jhlscm-08-2025-0152,,,,False,en,True,diamond,Journal of Humanitarian Logistics and Supply Chain Management,https://openalex.org/S4210172729,2042-6747,journal,Water Systems and Optimization,2026-01-22,2026,article
https://openalex.org/W4413448261,,Anders Bjelland|Aksel Borgen|Sjur Wold|Kjetil Fagerholt|Dimitri J. Papageorgiou|Kristian Thun|Simen Tung Vadseth,https://openalex.org/A5012396330|https://openalex.org/A5071939520|https://openalex.org/A5078557741|https://openalex.org/A5055342963|https://openalex.org/A5003449862|https://openalex.org/A5030861162|https://openalex.org/A5068568022,|||https://orcid.org/0000-0002-2781-9839|https://orcid.org/0000-0003-3744-0045||,NO|NO|NO|NO|US|NO|NO,Norwegian University of Science and Technology|Norwegian University of Science and Technology|Norwegian University of Science and Technology|SINTEF|Norwegian University of Science and Technology|ExxonMobil (United States)|SINTEF|Norwegian University of Science and Technology,https://openalex.org/I204778367|https://openalex.org/I204778367|https://openalex.org/I204778367|https://openalex.org/I173888879|https://openalex.org/I204778367|https://openalex.org/I923382979|https://openalex.org/I173888879|https://openalex.org/I204778367,False|False|False|True|False|False|False,cc-by,0,https://openalex.org/I173888879|https://openalex.org/I204778367,Maritime inventory routing with an application to fish feed distribution,https://doi.org/10.1016/j.martra.2025.100139,,0.0,,False,en,True,gold,Maritime Transport Research,https://openalex.org/S4210225847,2666-822X,journal,Vehicle Routing Optimization Methods,2025-08-14,2025,article
https://openalex.org/W4318994280,,Amani Junaidi|Takashi Irohara,https://openalex.org/A5061288596|https://openalex.org/A5043924988,|https://orcid.org/0000-0003-2040-9703,JP|JP,Sophia University|Sophia University,https://openalex.org/I42999171|https://openalex.org/I42999171,True|False,,0,https://openalex.org/I42999171,Metaheuristics Based Profit-Oriented Optimization Model for the Hazardous Waste Location Routing Problem,https://doi.org/10.1007/978-3-031-18641-7_42,,0.0,,False,en,False,closed,Lecture notes in production engineering,https://openalex.org/S4210215724,2194-0525,book series,Facility Location and Emergency Management,2023-01-01,2023,book-chapter
https://openalex.org/W4415604945,"Global disruptions, including pandemics, natural disasters, and geopolitical crises, present unprecedented challenges to workforce deployment and logistics optimization across multinational organizations. This research develops a comprehensive logistics optimization model specifically designed to address workforce deployment challenges during periods of global disruption. The proposed model integrates adaptive resource allocation algorithms, real-time risk assessment frameworks, and distributed decision-making protocols to maintain operational continuity while ensuring workforce safety and regulatory compliance. Through extensive analysis of organizational responses to the COVID-19 pandemic and comparative examination of historical disruption events, this study identifies critical factors that influence successful workforce deployment strategies during crisis periods. The methodology employs a mixed-methods approach combining quantitative optimization modeling with qualitative case study analysis of forty-seven multinational organizations across diverse industry sectors. The developed model incorporates machine learning algorithms for predictive workforce demand forecasting, multi-objective optimization techniques for resource allocation, and dynamic routing algorithms for personnel deployment. Key findings reveal that organizations employing adaptive logistics models demonstrate 34% better workforce retention rates, 28% reduced deployment costs, and 42% improved operational resilience compared to traditional static deployment approaches. The research contributes to the theoretical understanding of crisis management logistics by introducing a novel framework that balances economic efficiency with workforce welfare considerations. Practical implications include the development of decision support tools for human resources management, enhanced supply chain resilience strategies, and improved organizational preparedness protocols. The model's effectiveness is validated through simulation studies using real-world disruption scenarios, demonstrating significant improvements in deployment speed, cost efficiency, and worker satisfaction metrics. Future research directions include the integration of artificial intelligence-driven predictive analytics, expansion to small and medium enterprises, and development of sector-specific optimization variants. The findings provide actionable insights for organizational leaders, policymakers, and logistics professionals seeking to enhance workforce deployment capabilities in an increasingly uncertain global environment.",Obinna Joshua Ochulor|Joshua Maduegbulam Umejuru,https://openalex.org/A5096171317|https://openalex.org/A5120080654,|,|,,,True|False,,0,,Logistics Optimization Model for Workforce Deployment During Global Disruptions,https://doi.org/10.54660/ijmer.2020.1.2.87-105,,,,False,,True,bronze,International Journal of Multidisciplinary Evolutionary Research,https://openalex.org/S5407047560,3051-3502,journal,,2020-01-01,2020,article
https://openalex.org/W4313680296,,Anders Bjelland|Aksel Borgen|Sjur Wold|Kjetil Fagerholt|Dimitri J. Papageorgiou|Kristian Thun|Simen Tung Vadseth,https://openalex.org/A5012396330|https://openalex.org/A5071939520|https://openalex.org/A5078557741|https://openalex.org/A5055342963|https://openalex.org/A5003449862|https://openalex.org/A5030861162|https://openalex.org/A5068568022,|||https://orcid.org/0000-0002-2781-9839|https://orcid.org/0000-0003-3744-0045||,NO|NO|NO|NO|DE|NO|NO,Norwegian University of Science and Technology|Norwegian University of Science and Technology|Norwegian University of Science and Technology|Norwegian University of Science and Technology|ExxonMobil (Germany)|SINTEF|Norwegian University of Science and Technology,https://openalex.org/I204778367|https://openalex.org/I204778367|https://openalex.org/I204778367|https://openalex.org/I204778367|https://openalex.org/I4210101890|https://openalex.org/I173888879|https://openalex.org/I204778367,True|False|False|False|False|False|False,,0,https://openalex.org/I204778367,Smolt - a Parallel Memetic Matheuristic for Maritime Inventory Routing: Application to Fish Feed Distribution,https://doi.org/10.2139/ssrn.4319330,,,,False,en,True,green,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,repository,Maritime Ports and Logistics,2023-01-01,2023,article
https://openalex.org/W4414814479,"The relentless growth of omnichannel retail, demanding seamless integration of online and physical channels, has rendered traditional fulfillment models inadequate. Optimizing ship-from-store (SFS), Buy Online Pick Up In-Store (BOPIS), and Distribution Center (DC) allocation under dynamic constraints requires sophisticated analytics. This research paper presents a comprehensive framework leveraging quantum-informed algorithms and simulation-based analytics for routing optimization within omnichannel fulfillment networks. We integrate multi-source data (demand forecasts, geospatial locations, operational costs, node capacities) into multi-objective optimization models. Discrete-Event Simulation (DES) and Agent-Based Modeling (ABM) simulate complex fulfillment scenarios, while quantum annealing principles address NP-hard routing problems intractable for classical solvers at scale. Comparative analysis demonstrates that hybrid approaches combining metaheuristics, simulation, and quantum-informed logic significantly reduce fulfillment costs (12-18%), improve on-time delivery performance (15-22%), enhance capacity utilization (10-15%), and decrease last-mile emissions (8-12%) compared to traditional rule-based or isolated optimization methods. The framework provides robust decision support under demand volatility and network constraints, offering retailers a scalable path towards efficient and sustainable omnichannel fulfillment",Vineet Kumar Mittal,https://openalex.org/A5101483012,https://orcid.org/0000-0002-4836-2823,,,,True,,0,,"Omnichannel Fulfillment Optimization Using Quantum-Informed and Simulation-Based Routing Analytics: Integrating Demand, Location, Cost, and Capacity",https://doi.org/10.22214/ijraset.2025.74459,,0.0,,False,en,True,diamond,International Journal for Research in Applied Science and Engineering Technology,https://openalex.org/S2764566388,2321-9653,journal,Consumer Retail Behavior Studies,2025-10-04,2025,article
https://openalex.org/W2914149840,"Industries and manufacturers produce hazardous waste that causes long-term harm to human health, animal life, and the environment. Hazardous waste management (HWM) involves the collection, transportation, recycling, treatment, and disposal of hazardous waste under safe, efficient, and cost effective manner. Researchers have presented different framework to illustrate required facilities and connection between these facilities for hazardous waste management. In the most of previous studies some important facilities such as recycling centers and connection between different facilities were neglected. Aforementioned in HWM definition, risk and cost are the most important criteria. Using total cost and total risk as objectives for the mathematical model present a good trade-off between environmental and economic aspects. Until recently, there have been some studies that used both objectives together. Uncertainty is one of the important issues to deal with the real world problems. The generated hazardous waste quantity is not predictable precisely. Therefore, amount of waste is uncertain parameter. However, no research has been found that use fuzzy theory to address uncertainty of hazardous waste quantity. A multi-objective location-routing problem is a NP-Hard problem. It is difficult to find Pareto optimal solution for these problems. This indicates a need to apply a Metaheuristic method to solve these problems. However, far too little attention has been paid to use Meta-heuristic method in this field. In this research, a fuzzy multi-objective mixed integer programming location–routing model for the hazardous waste is developed. This study considers uncertainty in generated hazardous waste quantity by using fuzzy parametric programming. The proposed model has two objectives: to minimize total costs, including transportation, operation, and initial investment costs as well as the saved costs from selling recycled waste; to minimize total risk including transportation risk and site risk by considering population exposure along the route and around each facility respectively. The aim of the model is to help decision makers to locate optimum number of facilities and finding set of routes. The results of the applied model show, it is possible to decrease the cost value by marginally increasing the total risk value. Hence, two objectives are conflicting to each other. Two objectives can give a good trade-off between environmental (calculating total risk) and economic (calculation total cost) factors. Using fuzzy parametric programing proved that the waste quantity uncertainty has effect on the objectives function values, the optimum number of facilities and location of facilities. To solve the model a (fast elitist Non-Dominated Sorting Genetic Algorithm (NSGAII)) and also the (weighted sum method (WSM)) were used and their results were compared to each other. MATLAB software is utilized for coding NSGA-II and GAMS software is utilized for coding WSM. The solved model demonstrates that NSGA-II can provide good efficient solutions in one time run than WSM. The model was applied for three different case studies. Also, a benchmark example was used to verify NSGA_II. To validate the model, a real case study of Klang city at Malaysia was applied. The results of the solved model show around 41% improvement of cost objective value in compare to the current method. However, there is not any method to measure hazardous waste transportation risk in current situation at Malaysia. Hence, value of the total risk objective can help to choose optimal set of routes and facilities under safe manner.",Omid Boyer Hassani,https://openalex.org/A5021232692,,,,,True,,0,,Development of a fuzzy multi-objective mathematical model for hazardous waste location-routing problem,,,,,False,en,True,green,Universiti Putra Malaysia Institutional Repository (Universiti Putra Malaysia),https://openalex.org/S4377196260,,repository,Municipal Solid Waste Management,2014-11-01,2014,dissertation
https://openalex.org/W2056401459,,Emilio Corchado|Ajith Abraham|Pedro Antonio Gutiérrez|José M. Benítez|Sebastián Ventura,https://openalex.org/A5037077763|https://openalex.org/A5087542455|https://openalex.org/A5063964437|https://openalex.org/A5089237494|https://openalex.org/A5033238429,https://orcid.org/0000-0001-8560-3991|https://orcid.org/0000-0002-0169-6738|https://orcid.org/0000-0002-2657-776X|https://orcid.org/0000-0002-2346-0793|https://orcid.org/0000-0003-4216-6378,ES|CZ|US|ES|ES|ES,Universidad de Salamanca|VSB - Technical University of Ostrava|Machine Intelligence Research Labs|University of Córdoba|Universidad de Granada|University of Córdoba,https://openalex.org/I184999862|https://openalex.org/I142208455|https://openalex.org/I4210107658|https://openalex.org/I53110688|https://openalex.org/I173304897|https://openalex.org/I53110688,True|True|True|True|True,,0,https://openalex.org/I142208455|https://openalex.org/I173304897|https://openalex.org/I184999862|https://openalex.org/I4210107658|https://openalex.org/I53110688,Special issue: Advances in learning schemes for function approximation,https://doi.org/10.1016/j.neucom.2013.12.003,European Commission|Ministerio de Economía y Competitividad|Junta de Castilla y León,0.0,,False,en,False,closed,Neurocomputing,https://openalex.org/S45693802,0925-2312,journal,Fuzzy Logic and Control Systems,2014-01-03,2014,article
https://openalex.org/W4413901144,"The relevance of the study is due to the growing needs of logistics companies for high-performance solutions for processing geospatial data, in particular in the context of delivery routing in a dynamic urban environment. Traditional relational DBMSs show limitations in performance and scalability when working with large amounts of spatial information, which complicates the implementation of adaptive logistics algorithms. At the same time, open technologies, in particular PostGIS, are becoming more widespread, but are not sufficiently empirically evaluated in the applied logistics context. The aim of the study is to develop and empirically test an efficient route construction algorithm based on PostGIS and pgRouting tools to ensure optimization of delivery time in a logistics environment. The methodology is based on an experimental approach, which involves creating a test environment using PostgreSQL 15, PostGIS 3.3, and pgRouting, as well as implementing a routing algorithm with the pgr_dijkstra function. To evaluate the performance, we used real geodata from the OpenStreetMap road network and simulated sets of delivery points of 100, 1000, and 10,000 objects. PostGIS results were compared to MySQL performance under identical conditions. Metrics included average query execution time, peak values, memory usage, and scalability. The results of the study showed a significant advantage of PostGIS in the performance of route queries. In particular, when processing 10,000 points, the average query execution time was 6.5 seconds in PostGIS, while in MySQL it was 58.9 seconds, which indicates a ninefold advantage over. A linear relationship between the amount of data and processing time was found, indicating good scalability. The conclusions suggest that PostGIS with the pgRouting extension is a technologically sound tool for solving routing problems in logistics, providing stable performance, accuracy, and integration with other components of information systems. Prospects for further research include testing the algorithm in real logistics environments, integration with machine learning methods for predicting transport conditions, and expanding the routing functionality by implementing multi-criteria approaches.",Liubomyr Kaptosv,https://openalex.org/A5119508492,,UA,National University Odesa Law Academy,https://openalex.org/I3130802236,True,,0,https://openalex.org/I3130802236,Applying Postgis for Storage and Processing of Geospatial Data in Logistics System,https://doi.org/10.37547/tajet/volume07issue08-28,,0.0,,False,en,True,diamond,The American Journal of Engineering And Technology,https://openalex.org/S4210219720,2689-0984,journal,Mobile Agent-Based Network Management,2025-08-31,2025,article
